fecha,tmed,tmin,tmax,dir,velmedia,racha,presMin,presMax,prec,rain
2005-12-26,13.2,11.4,15.0,11.0,1.4,4.4,,,0.6,1
2005-12-27,14.2,10.5,17.8,30.0,2.8,9.7,,,0.0,0
2005-12-28,13.9,8.7,19.1,29.0,2.8,7.5,,,0.0,0
2005-12-29,13.0,9.5,16.6,34.0,2.5,10.3,,,0.0,0
2005-12-30,15.1,11.7,18.5,32.0,4.4,11.9,,,0.0,0
2005-12-31,15.6,13.9,17.4,30.0,5.6,16.7,,,0.0,0
2006-01-01,14.2,11.5,17.0,30.0,3.3,13.1,1009.0,1012.0,0.0,0
2006-01-02,13.7,8.3,19.1,34.0,2.8,8.6,1010.1,1012.8,0.0,0
2006-01-03,14.3,9.2,19.4,28.0,2.5,9.2,1009.9,1013.0,0.0,0
2006-01-04,11.0,5.0,16.9,14.0,1.1,5.8,1004.6,1010.0,0.0,0
2006-01-05,12.5,6.7,18.3,29.0,1.7,6.1,1001.9,1005.1,0.0,0
2006-01-06,10.4,7.8,13.1,31.0,1.7,5.6,995.2,1001.9,4.0,1
2006-01-07,11.4,6.4,16.3,99.0,2.2,5.6,996.0,1000.4,0.0,0
2006-01-08,11.8,5.5,18.1,25.0,2.8,6.4,1000.0,1008.6,0.0,0
2006-01-09,10.8,5.2,16.5,14.0,1.4,5.3,1008.5,1013.4,0.0,0
2006-01-10,11.2,8.0,14.4,10.0,1.7,6.9,1007.4,1012.7,8.3,1
2006-01-11,12.0,7.1,16.9,13.0,2.5,7.5,1012.3,1017.8,0.0,0
2006-01-12,11.0,7.4,14.6,12.0,3.1,11.7,1012.3,1016.8,0.0,0
2006-01-13,11.7,9.7,13.7,10.0,1.1,6.9,1011.6,1013.8,11.7,1
2006-01-14,10.8,9.4,12.2,11.0,1.4,8.1,1010.6,1012.8,4.4,1
2006-01-15,12.5,8.8,16.2,26.0,1.7,5.6,1003.5,1011.9,15.3,1
2006-01-16,11.8,8.4,15.3,14.0,1.7,8.6,1001.0,1003.6,0.5,1
2006-01-17,11.8,8.3,15.2,28.0,1.9,5.3,1003.6,1010.4,0.0,0
2006-01-18,13.7,8.3,19.1,26.0,2.5,7.2,1005.2,1010.1,0.0,0
2006-01-19,14.8,10.3,19.4,14.0,1.9,4.7,1003.8,1008.3,0.0,0
2006-01-20,13.6,9.5,17.7,99.0,1.9,6.7,1007.7,1013.0,0.0,0
2006-01-21,13.3,9.1,17.5,13.0,1.9,5.3,1011.7,1014.4,0.0,0
2006-01-22,13.6,8.2,19.1,26.0,1.7,8.3,1008.3,1012.3,0.0,0
2006-01-23,12.6,9.2,16.1,99.0,3.1,8.9,1010.4,1013.3,0.0,0
2006-01-24,12.2,9.1,15.2,12.0,6.1,15.3,1007.3,1011.5,0.0,0
2006-01-25,12.4,11.5,13.4,12.0,5.8,16.1,999.1,1007.3,0.5,1
2006-01-26,12.6,9.6,15.5,10.0,1.1,7.8,997.0,999.6,1.0,1
2006-01-27,11.4,10.1,12.6,11.0,2.8,10.3,988.7,997.0,42.1,1
2006-01-28,,,,,,,,,5.0,1
2006-01-29,,,,,1.7,,,,2.0,1
2006-01-30,,,,,3.6,,,,0.1,1
2006-01-31,12.8,7.3,18.3,99.0,2.8,8.9,1004.6,1009.1,0.0,0
2006-02-01,12.8,6.8,18.9,15.0,1.7,5.3,,,0.0,0
2006-02-02,,,,,2.2,,,,1.2,1
2006-02-03,10.5,8.1,12.9,11.0,1.4,5.0,997.6,1002.6,4.8,1
2006-02-04,12.3,7.5,17.1,34.0,2.2,8.6,1000.0,1004.3,0.0,0
2006-02-05,11.6,7.0,16.3,11.0,2.5,10.0,1003.8,1009.3,0.0,0
2006-02-06,12.6,7.8,17.5,15.0,2.5,6.7,1008.7,1012.9,0.0,0
2006-02-07,11.2,7.7,14.8,11.0,2.8,9.7,1008.8,1013.5,0.0,0
2006-02-08,,,,,1.9,,,,0.0,0
2006-02-09,,,,,1.4,,,,0.2,1
2006-02-10,15.8,11.2,20.3,26.0,1.1,8.6,1000.1,1004.4,0.0,0
2006-02-11,,,,,1.9,,,,0.5,1
2006-02-12,,,,,1.9,,,,2.7,1
2006-02-13,14.4,9.7,19.2,13.0,2.2,6.4,1007.6,1011.9,0.0,0
2006-02-14,13.9,9.8,18.0,99.0,1.9,5.0,,,0.0,0
2006-02-15,13.3,8.9,17.7,27.0,1.4,6.1,1007.9,1012.1,0.0,0
2006-02-16,13.6,10.1,17.1,29.0,3.9,13.6,1003.7,1008.0,0.1,1
2006-02-17,13.9,10.4,17.4,27.0,2.5,12.2,1003.8,1006.1,0.0,0
2006-02-18,,,,,0.6,,,,2.2,1
2006-02-19,13.0,10.4,15.6,29.0,5.0,15.3,998.9,1005.2,0.1,1
2006-02-20,11.8,8.3,15.2,29.0,2.8,12.2,1000.7,1005.1,0.0,0
2006-02-21,11.8,7.6,15.9,30.0,1.9,12.2,999.1,1009.0,0.0,0
2006-02-22,10.2,6.6,13.8,30.0,3.1,10.0,997.6,1004.8,0.0,0
2006-02-23,8.6,5.0,12.2,30.0,1.9,7.5,1000.7,1006.2,0.0,0
2006-02-24,,,,,3.9,,,,0.0,0
2006-02-25,9.4,4.8,14.1,11.0,2.2,10.0,994.3,1003.0,17.1,1
2006-02-26,11.4,9.3,13.6,31.0,4.2,16.9,989.4,997.4,0.0,0
2006-02-27,12.0,6.6,17.4,99.0,3.1,10.3,996.9,1001.0,0.0,0
2006-02-28,10.4,6.0,14.8,11.0,2.8,7.8,996.9,1000.7,0.0,0
2006-03-01,11.1,8.3,13.9,18.0,1.7,5.3,997.1,1002.3,0.0,0
2006-03-02,13.6,7.7,19.6,28.0,1.4,6.4,1002.1,1007.3,0.0,0
2006-03-03,,,,,2.8,,,,0.0,0
2006-03-04,,,,,3.3,,,,5.8,1
2006-03-05,10.8,8.1,13.4,30.0,5.6,19.4,995.1,1013.4,1.7,1
2006-03-06,11.6,7.1,16.2,27.0,3.6,11.1,1013.3,1018.2,0.0,0
2006-03-07,15.2,9.9,20.5,32.0,3.9,11.1,1013.8,1017.5,0.0,0
2006-03-08,18.4,13.1,23.7,25.0,2.8,11.4,1008.9,1013.8,0.0,0
2006-03-09,17.7,13.7,21.7,29.0,5.8,17.5,1006.6,1010.4,0.0,0
2006-03-10,16.4,12.4,20.3,30.0,4.7,12.8,1010.2,1016.0,0.0,0
2006-03-11,17.0,11.8,22.1,29.0,4.4,14.7,1008.5,1014.0,0.0,0
2006-03-12,,,,27.0,2.2,8.9,,,0.0,0
2006-03-13,15.6,9.3,21.9,13.0,3.1,5.8,,,0.0,0
2006-03-14,13.8,9.1,18.6,14.0,2.2,7.2,1003.1,1005.6,0.0,0
2006-03-15,13.2,8.3,18.1,14.0,1.9,6.1,1001.9,1004.7,0.0,0
2006-03-16,15.6,10.3,20.9,7.0,2.5,7.5,998.1,1001.9,0.0,0
2006-03-17,13.0,9.7,16.4,11.0,2.2,10.8,993.9,998.6,7.1,1
2006-03-18,12.6,11.5,13.8,10.0,2.8,11.4,989.5,994.6,68.0,1
2006-03-19,12.2,9.4,14.9,11.0,1.9,6.4,993.5,997.7,6.4,1
2006-03-20,,,,,1.7,,,,14.4,1
2006-03-21,15.2,9.9,20.4,25.0,1.7,12.2,995.5,1000.3,4.6,1
2006-03-22,15.7,12.4,19.0,30.0,2.2,11.4,1000.3,1007.3,0.0,0
2006-03-23,15.2,10.7,19.7,8.0,2.5,8.1,1001.6,1006.1,0.3,1
2006-03-24,17.7,11.9,23.5,34.0,1.7,8.6,1001.0,1008.5,0.1,1
2006-03-25,18.5,13.2,23.8,31.0,3.1,9.7,1007.0,1009.3,0.0,0
2006-03-26,17.4,11.2,23.5,10.0,1.7,5.0,1005.9,1008.7,0.0,0
2006-03-27,17.6,12.2,23.1,29.0,1.1,8.3,1003.1,1006.7,0.0,0
2006-03-28,,,,26.0,4.7,12.2,,,0.0,0
2006-03-29,20.0,12.9,27.0,26.0,4.2,9.2,1006.4,1008.7,0.0,0
2006-03-30,,,,,2.5,,,,0.0,0
2006-03-31,18.0,12.0,24.1,10.0,2.5,4.4,1005.4,1008.5,0.0,0
2006-04-01,21.2,15.0,27.3,26.0,2.5,8.3,1004.7,1008.0,0.0,0
2006-04-02,22.0,16.8,27.2,30.0,2.5,7.5,,,0.0,0
2006-04-03,,,,,2.5,,,,0.0,0
2006-04-04,,,,,,,,,0.0,0
2006-04-05,17.6,11.8,23.3,25.0,3.3,11.7,996.8,999.3,0.0,0
2006-04-06,18.6,14.2,23.1,26.0,3.1,8.9,997.6,1002.6,0.0,0
2006-04-07,18.0,12.8,23.3,99.0,2.2,7.2,1001.8,1004.2,0.0,0
2006-04-08,16.4,11.2,21.7,15.0,2.5,6.9,999.6,1003.0,0.0,0
2006-04-09,16.0,11.2,20.9,13.0,2.5,6.9,995.7,1000.2,0.0,0
2006-04-10,19.4,13.5,25.2,25.0,3.1,8.6,996.4,1000.7,0.0,0
2006-04-11,16.4,13.8,19.0,15.0,3.6,8.1,1000.7,1007.8,0.0,0
2006-04-12,18.1,11.8,24.4,8.0,2.2,7.5,1002.7,1007.4,0.0,0
2006-04-13,17.6,14.6,20.5,13.0,3.3,11.4,1003.6,1006.5,0.0,0
2006-04-14,18.0,13.7,22.4,25.0,1.7,8.9,1001.1,1006.6,13.3,1
2006-04-15,17.9,13.5,22.3,99.0,2.2,6.4,1001.0,1006.4,0.0,0
2006-04-16,19.9,14.7,25.1,30.0,1.7,8.9,1002.5,1006.1,0.0,0
2006-04-17,17.1,14.0,20.2,30.0,2.5,12.8,1001.7,1004.3,0.0,0
2006-04-18,17.2,13.7,20.8,99.0,2.5,8.1,1001.6,1004.4,0.0,0
2006-04-19,17.9,12.5,23.3,14.0,3.6,8.6,1001.9,1004.3,0.0,0
2006-04-20,20.6,14.9,26.4,28.0,2.2,9.2,1002.6,1004.7,0.0,0
2006-04-21,20.6,15.7,25.5,13.0,2.8,8.9,997.7,1003.2,0.0,0
2006-04-22,18.4,14.7,22.0,13.0,3.1,9.7,997.3,1000.2,6.2,1
2006-04-23,15.5,12.8,18.2,29.0,2.2,7.2,992.5,999.2,4.7,1
2006-04-24,18.8,15.3,22.3,99.0,2.2,7.2,992.6,1000.5,0.0,0
2006-04-25,19.0,15.4,22.7,11.0,2.2,8.1,998.0,1003.6,0.0,0
2006-04-26,21.5,16.5,26.5,99.0,3.9,8.1,1002.9,1007.5,0.0,0
2006-04-27,19.9,15.0,24.8,14.0,2.8,7.2,1000.3,1006.9,0.0,0
2006-04-28,19.8,16.3,23.4,10.0,3.3,9.2,998.9,1001.8,0.0,0
2006-04-29,18.4,14.5,22.3,12.0,2.8,8.3,998.7,1000.7,0.0,0
2006-04-30,18.6,14.4,22.9,17.0,2.8,7.2,996.3,998.9,0.0,0
2006-05-01,20.2,14.6,25.7,15.0,2.5,6.7,996.0,999.2,0.0,0
2006-05-02,19.4,14.6,24.2,11.0,3.1,8.3,994.5,998.8,11.5,1
2006-05-03,17.5,15.2,19.8,33.0,2.2,9.2,994.0,999.8,2.1,1
2006-05-04,19.0,14.5,23.4,30.0,3.1,11.1,998.9,1004.9,0.1,1
2006-05-05,21.5,16.2,26.8,10.0,4.7,10.3,1004.2,1009.3,0.0,0
2006-05-06,20.2,15.6,24.7,99.0,2.5,6.7,1006.2,1008.9,0.0,0
2006-05-07,17.6,12.5,22.8,14.0,2.8,6.4,1002.5,1006.2,0.0,0
2006-05-08,21.4,15.4,27.5,26.0,2.8,7.8,1001.4,1004.1,0.0,0
2006-05-09,19.5,15.6,23.4,10.0,3.3,10.0,1002.4,1005.3,0.0,0
2006-05-10,19.4,17.7,21.2,14.0,3.1,6.7,998.5,1003.6,0.0,0
2006-05-11,19.9,17.4,22.4,10.0,3.3,11.1,996.8,1003.1,0.1,1
2006-05-12,19.4,14.8,24.1,15.0,2.2,7.5,1001.7,1006.3,0.0,0
2006-05-13,19.9,15.2,24.6,13.0,2.5,7.2,1004.7,1007.6,0.0,0
2006-05-14,19.6,18.6,20.7,14.0,2.2,6.7,1005.3,1008.1,0.0,0
2006-05-15,20.4,16.4,24.3,25.0,2.2,8.9,1002.7,1006.3,0.0,0
2006-05-16,20.4,16.8,24.0,12.0,2.2,7.2,1004.1,1007.5,0.0,0
2006-05-17,21.6,18.3,24.9,30.0,2.5,7.5,1004.7,1007.7,0.0,0
2006-05-18,25.0,17.8,32.1,29.0,3.1,10.8,1003.7,1006.0,0.0,0
2006-05-19,26.1,19.2,33.0,29.0,4.2,10.8,1004.5,1006.3,0.0,0
2006-05-20,20.2,16.3,24.0,14.0,2.2,7.2,1000.0,1006.0,0.0,0
2006-05-21,20.3,15.0,25.6,11.0,2.8,7.8,996.4,1000.1,0.0,0
2006-05-22,22.2,17.8,26.5,28.0,3.3,12.5,997.8,1003.0,0.0,0
2006-05-23,22.6,17.8,27.5,28.0,4.2,11.9,1001.6,1008.1,0.0,0
2006-05-24,20.6,17.8,23.4,11.0,4.2,11.4,1008.1,1013.1,0.0,0
2006-05-25,19.5,15.6,23.4,16.0,3.3,8.1,1010.6,1012.7,0.0,0
2006-05-26,20.0,16.2,23.7,14.0,2.8,8.6,1007.9,1011.3,0.0,0
2006-05-27,22.0,17.5,26.4,14.0,2.2,8.3,1007.9,1010.5,0.0,0
2006-05-28,22.6,18.2,26.9,16.0,2.2,8.1,1004.7,1009.3,0.0,0
2006-05-29,23.6,18.6,28.6,10.0,2.8,7.5,997.5,1004.7,0.0,0
2006-05-30,26.4,20.9,32.0,26.0,4.7,10.0,995.1,999.1,0.0,0
2006-05-31,22.9,19.4,26.4,11.0,2.8,9.7,997.8,1002.3,0.7,1
2006-06-01,19.4,16.9,21.8,99.0,5.0,13.1,1002.3,1011.3,0.0,0
2006-06-02,20.2,14.4,26.0,13.0,2.8,7.2,1006.1,1010.7,0.0,0
2006-06-03,19.4,14.9,23.8,12.0,4.2,10.6,1004.8,1009.3,0.0,0
2006-06-04,19.5,15.2,23.8,11.0,3.3,10.6,1007.6,1010.4,0.0,0
2006-06-05,20.4,14.4,26.5,14.0,2.5,7.5,1003.5,1008.0,0.0,0
2006-06-06,20.4,14.0,26.7,12.0,2.5,7.8,1004.1,1008.2,0.0,0
2006-06-07,23.2,17.3,29.1,14.0,2.2,6.9,1004.8,1007.7,0.0,0
2006-06-08,24.8,19.3,30.4,27.0,2.8,10.8,1003.1,1006.5,0.0,0
2006-06-09,23.8,20.1,27.5,8.0,2.8,8.3,1000.9,1004.8,0.0,0
2006-06-10,24.2,20.1,28.4,15.0,2.2,7.8,1003.7,1006.9,0.0,0
2006-06-11,22.1,18.0,26.2,13.0,2.2,8.6,1004.2,1007.2,0.0,0
2006-06-12,22.6,18.7,26.6,99.0,2.8,8.9,1003.1,1006.0,0.0,0
2006-06-13,23.6,19.6,27.6,11.0,2.5,7.8,997.7,1003.7,0.0,0
2006-06-14,24.0,20.1,27.8,16.0,1.9,7.2,997.5,1001.8,0.4,1
2006-06-15,24.0,19.4,28.7,8.0,2.2,7.5,999.7,1003.3,0.0,0
2006-06-16,25.0,19.1,31.0,24.0,2.5,11.7,1002.2,1003.9,0.0,0
2006-06-17,25.0,20.2,29.9,24.0,3.1,11.7,1001.0,1003.1,0.0,0
2006-06-18,24.0,19.4,28.5,4.0,2.5,7.8,1000.2,1003.4,0.0,0
2006-06-19,24.4,21.1,27.7,12.0,3.1,7.8,1000.1,1002.9,0.0,0
2006-06-20,24.1,20.9,27.3,99.0,3.1,6.9,999.5,1002.5,0.0,0
2006-06-21,25.2,21.2,29.1,12.0,2.8,7.2,1001.2,1003.7,0.0,0
2006-06-22,26.2,21.8,30.5,14.0,2.5,7.5,999.8,1002.7,0.0,0
2006-06-23,25.4,22.0,28.7,8.0,3.1,7.8,999.1,1002.4,0.0,0
2006-06-24,26.6,21.2,32.0,11.0,3.1,8.9,997.6,1001.2,0.0,0
2006-06-25,28.1,22.3,33.9,29.0,2.5,9.4,999.0,1001.8,0.0,0
2006-06-26,26.8,21.1,32.6,25.0,3.3,8.3,999.2,1002.6,0.0,0
2006-06-27,25.6,20.6,30.5,99.0,2.5,7.8,1001.0,1004.3,0.0,0
2006-06-28,25.4,18.3,32.5,28.0,3.9,10.0,1002.2,1005.0,0.0,0
2006-06-29,25.1,19.4,30.8,27.0,3.9,8.6,1003.9,1005.6,0.0,0
2006-06-30,23.0,18.1,27.8,99.0,2.5,6.4,1005.1,1007.8,0.0,0
2006-07-01,22.6,18.9,26.4,11.0,3.1,6.9,1004.3,1007.7,0.0,0
2006-07-02,24.8,18.3,31.4,7.0,3.1,8.9,1001.5,1004.9,0.0,0
2006-07-03,26.9,20.5,33.3,99.0,3.6,8.3,999.5,1003.0,0.0,0
2006-07-04,28.8,21.0,36.5,19.0,3.3,10.0,998.7,1002.6,0.0,0
2006-07-05,28.6,22.3,35.0,27.0,3.3,10.0,1001.2,1004.6,0.0,0
2006-07-06,27.8,21.2,34.5,12.0,3.6,11.4,1003.5,1006.8,0.0,0
2006-07-07,24.5,20.0,29.0,14.0,2.8,8.6,1004.7,1008.4,0.0,0
2006-07-08,24.8,20.7,29.0,13.0,3.1,8.3,1003.8,1006.5,0.0,0
2006-07-09,27.0,21.4,32.6,13.0,2.2,6.4,1003.7,1008.3,0.0,0
2006-07-10,27.6,22.7,32.4,8.0,2.5,6.9,1006.9,1010.3,0.0,0
2006-07-11,28.0,24.2,31.7,13.0,2.8,7.8,1004.1,1008.4,0.4,1
2006-07-12,27.3,22.9,31.7,10.0,2.5,9.2,1001.2,1005.7,0.0,0
2006-07-13,27.4,23.4,31.5,14.0,2.2,8.6,1000.0,1004.7,0.0,0
2006-07-14,27.8,23.6,32.0,15.0,3.1,6.7,1001.5,1004.9,0.0,0
2006-07-15,27.5,22.4,32.6,18.0,2.5,7.8,1002.4,1005.3,0.0,0
2006-07-16,27.1,22.2,32.0,14.0,2.8,7.5,1004.0,1007.1,0.0,0
2006-07-17,26.2,20.6,31.9,12.0,2.8,8.3,1005.3,1007.9,0.0,0
2006-07-18,27.6,22.1,33.0,13.0,1.7,8.3,1002.4,1006.8,0.1,1
2006-07-19,27.1,21.9,32.3,19.0,2.8,7.5,1002.3,1005.5,0.0,0
2006-07-20,27.1,22.5,31.7,19.0,2.8,7.8,1004.4,1007.1,0.0,0
2006-07-21,26.6,23.2,29.9,11.0,2.8,7.8,1004.8,1007.2,0.0,0
2006-07-22,32.9,24.2,41.6,28.0,3.3,10.0,1000.7,1005.4,0.0,0
2006-07-23,27.7,24.2,31.2,99.0,3.1,8.3,1000.9,1004.0,0.0,0
2006-07-24,25.2,21.7,28.8,14.0,2.8,7.5,1002.2,1004.8,0.0,0
2006-07-25,25.4,20.6,30.2,12.0,3.1,7.8,1000.7,1003.3,0.0,0
2006-07-26,25.4,20.7,30.2,13.0,2.8,7.2,1000.7,1003.5,0.0,0
2006-07-27,26.1,21.5,30.7,10.0,2.5,8.1,999.1,1003.3,0.0,0
2006-07-28,29.4,24.1,34.8,99.0,3.9,8.1,996.3,1000.3,0.0,0
2006-07-29,25.0,20.6,29.4,14.0,2.8,8.6,997.6,1000.0,0.0,0
2006-07-30,26.7,20.7,32.7,99.0,2.5,6.7,999.2,1002.4,0.0,0
2006-07-31,28.0,22.2,33.9,10.0,2.8,6.9,999.1,1002.8,0.0,0
2006-08-01,33.6,25.8,41.3,26.0,3.3,10.3,997.7,1001.7,0.0,0
2006-08-02,27.2,23.9,30.6,12.0,2.5,7.5,997.3,1001.4,0.0,0
2006-08-03,31.2,22.7,39.8,27.0,2.8,10.6,992.6,997.5,0.0,0
2006-08-04,28.7,25.3,32.1,16.0,3.1,8.6,994.1,1001.0,0.0,0
2006-08-05,28.4,24.3,32.6,12.0,2.8,7.5,998.6,1001.5,0.0,0
2006-08-06,28.0,23.1,32.8,11.0,3.3,7.8,1000.2,1003.2,0.0,0
2006-08-07,27.5,23.3,31.7,14.0,3.1,8.6,999.1,1003.0,0.0,0
2006-08-08,27.0,22.3,31.6,13.0,3.1,7.8,995.6,1000.0,0.0,0
2006-08-09,26.6,22.5,30.7,13.0,2.8,7.8,997.4,1000.5,0.0,0
2006-08-10,26.8,21.6,31.9,18.0,2.5,6.9,998.8,1000.5,0.0,0
2006-08-11,27.3,22.1,32.5,13.0,3.1,7.5,999.7,1002.2,0.0,0
2006-08-12,31.2,22.4,40.0,99.0,1.7,8.9,993.9,1000.5,0.0,0
2006-08-13,28.0,24.3,31.8,10.0,3.6,12.5,995.5,1000.9,0.0,0
2006-08-14,26.6,23.7,29.6,10.0,2.8,9.2,996.6,999.7,0.0,0
2006-08-15,27.3,20.6,34.0,34.0,2.2,9.2,996.4,999.5,0.0,0
2006-08-16,24.8,21.1,28.5,28.0,1.7,12.8,997.5,1000.0,0.0,0
2006-08-17,23.8,20.5,27.2,24.0,1.9,13.3,995.8,998.0,2.9,1
2006-08-18,24.0,17.5,30.5,14.0,3.6,8.9,997.5,1002.5,0.0,0
2006-08-19,23.6,18.3,29.0,14.0,3.1,6.9,1001.3,1005.1,0.0,0
2006-08-20,23.8,18.2,29.5,12.0,2.8,8.3,1004.2,1008.8,0.0,0
2006-08-21,,,,13.0,,8.9,,,0.0,0
2006-08-22,26.2,21.7,30.7,16.0,2.2,7.5,1002.9,1006.2,0.0,0
2006-08-23,24.2,19.8,28.6,14.0,2.5,6.4,999.3,1003.6,0.0,0
2006-08-24,22.7,19.4,26.0,12.0,2.8,7.2,998.2,1001.0,0.0,0
2006-08-25,24.8,20.8,28.8,99.0,2.2,6.7,999.5,1003.5,0.0,0
2006-08-26,23.8,20.4,27.1,99.0,2.8,7.2,998.6,1002.5,0.0,0
2006-08-27,25.8,21.5,30.2,13.0,2.5,6.9,1002.4,1005.6,0.0,0
2006-08-28,25.6,21.1,30.1,13.0,2.5,6.7,1002.2,1005.6,0.0,0
2006-08-29,26.5,20.5,32.5,99.0,2.5,6.1,999.5,1003.1,0.0,0
2006-08-30,26.3,21.1,31.5,14.0,2.5,9.7,1000.0,1005.2,0.0,0
2006-08-31,26.3,21.3,31.3,18.0,2.5,8.1,1004.8,1007.7,0.0,0
2006-09-01,24.8,20.1,29.6,12.0,2.8,6.7,1003.6,1007.3,0.0,0
2006-09-02,24.4,19.1,29.8,13.0,2.2,6.1,1002.6,1005.3,0.0,0
2006-09-03,24.4,20.8,28.1,13.0,1.9,7.5,1002.7,1009.6,0.0,0
2006-09-04,,,,,,,,,0.0,0
2006-09-05,,,,,,,,,0.0,0
2006-09-06,,,,,,,,,0.0,0
2006-09-07,,,,,,,,,0.0,0
2006-09-08,,,,,,,,,0.0,0
2006-09-09,,,,,,,,,0.0,0
2006-09-10,,,,,,,,,0.0,0
2006-09-11,,,,11.0,,7.5,,,2.7,1
2006-09-12,23.8,18.2,29.3,6.0,2.8,8.6,997.6,1002.4,10.6,1
2006-09-13,22.9,18.2,27.6,13.0,3.1,8.6,995.9,999.7,4.9,1
2006-09-14,21.2,17.2,25.3,30.0,3.9,13.6,994.9,1001.4,0.0,0
2006-09-15,22.1,17.5,26.7,31.0,3.9,13.3,1000.9,1003.2,0.0,0
2006-09-16,23.3,16.9,29.7,24.0,3.9,10.3,1001.1,1003.5,0.0,0
2006-09-17,23.3,18.6,28.0,36.0,2.5,8.9,1002.9,1005.7,0.0,0
2006-09-18,22.4,17.4,27.4,99.0,1.9,6.1,1001.9,1004.3,0.0,0
2006-09-19,22.3,17.2,27.4,13.0,1.9,7.5,1002.0,1005.1,0.0,0
2006-09-20,25.2,20.4,29.9,16.0,2.5,7.5,997.7,1002.9,0.0,0
2006-09-21,,,,,2.8,,,,0.0,0
2006-09-22,24.6,20.4,28.8,13.0,3.3,7.5,996.4,998.9,0.0,0
2006-09-23,23.2,18.0,28.4,20.0,2.5,6.9,995.5,998.9,0.0,0
2006-09-24,24.0,18.5,29.4,28.0,1.7,8.6,997.1,1002.1,0.0,0
2006-09-25,25.7,20.6,30.8,28.0,1.9,10.8,1001.5,1004.9,0.0,0
2006-09-26,25.6,19.8,31.4,27.0,2.8,6.7,1002.0,1004.3,0.0,0
2006-09-27,22.4,17.9,27.0,30.0,1.4,6.1,998.4,1002.8,0.0,0
2006-09-28,25.7,21.5,29.9,31.0,3.1,12.8,998.9,1001.3,0.0,0
2006-09-29,26.8,20.9,32.8,27.0,3.3,8.9,999.8,1002.4,0.0,0
2006-09-30,23.5,18.1,28.9,26.0,1.4,6.4,1000.5,1002.8,0.0,0
2006-10-01,24.6,19.3,29.8,12.0,2.5,5.8,1001.8,1004.2,0.0,0
2006-10-02,24.7,18.7,30.7,99.0,2.5,5.3,1001.5,1004.7,0.0,0
2006-10-03,26.1,21.3,30.9,28.0,2.5,11.4,1001.8,1007.0,0.0,0
2006-10-04,21.8,18.3,25.4,29.0,3.9,11.9,1006.6,1010.2,0.0,0
2006-10-05,21.9,17.2,26.6,99.0,3.1,8.6,1008.1,1012.2,0.0,0
2006-10-06,20.2,14.7,25.7,14.0,2.2,6.4,1007.3,1012.2,0.0,0
2006-10-07,20.9,14.6,27.2,99.0,1.7,4.2,1004.3,1007.4,0.0,0
2006-10-08,20.4,13.8,27.1,12.0,1.9,6.7,1003.6,1005.9,0.0,0
2006-10-09,21.1,16.4,25.8,16.0,2.2,6.9,1004.2,1006.7,0.0,0
2006-10-10,22.4,19.6,25.2,13.0,1.7,5.8,1003.1,1005.6,0.0,0
2006-10-11,23.8,17.6,29.9,30.0,2.2,9.2,1001.7,1004.5,0.0,0
2006-10-12,22.8,19.5,26.2,10.0,3.6,10.3,1002.0,1006.9,0.0,0
2006-10-13,21.2,18.1,24.3,16.0,2.2,8.3,1006.0,1008.7,0.0,0
2006-10-14,20.4,15.8,25.0,14.0,2.2,6.1,1004.5,1007.8,0.0,0
2006-10-15,20.0,16.6,23.5,11.0,2.2,8.1,1001.7,1004.8,0.0,0
2006-10-16,21.2,18.0,24.3,99.0,1.9,6.1,999.1,1001.7,0.0,0
2006-10-17,21.7,19.8,23.6,11.0,2.5,10.6,996.7,1000.1,1.3,1
2006-10-18,19.8,18.2,21.4,20.0,3.1,9.4,995.0,997.1,2.2,1
2006-10-19,19.1,16.9,21.3,99.0,0.8,4.7,995.3,998.9,1.8,1
2006-10-20,20.7,17.4,24.0,25.0,1.7,11.4,997.5,999.2,0.0,0
2006-10-21,21.8,18.3,25.3,7.0,0.6,5.8,997.7,1000.7,0.0,0
2006-10-22,19.9,15.7,24.1,10.0,2.2,6.9,997.9,1000.5,0.0,0
2006-10-23,,,,,2.5,,,,11.0,1
2006-10-24,20.0,17.1,22.9,13.0,1.7,5.8,994.8,1001.4,0.7,1
2006-10-25,21.4,15.9,26.8,24.0,2.5,8.9,989.8,994.9,23.5,1
2006-10-26,19.2,16.2,22.3,10.0,2.2,8.3,992.0,1001.7,0.0,0
2006-10-27,19.9,16.3,23.5,11.0,3.1,15.8,1001.6,1006.3,1.1,1
2006-10-28,21.6,19.8,23.5,12.0,5.3,14.2,1005.6,1011.3,0.0,0
2006-10-29,20.4,16.5,24.3,15.0,1.1,5.3,1003.8,1010.5,0.0,0
2006-10-30,21.0,15.9,26.0,99.0,0.8,5.6,1000.2,1004.1,0.0,0
2006-10-31,23.0,16.5,29.6,8.0,1.9,5.6,1000.4,1002.6,0.0,0
2006-11-01,23.3,16.8,29.8,99.0,2.5,5.8,1001.5,1004.3,1.1,1
2006-11-02,21.2,18.9,23.6,25.0,1.1,7.2,1002.5,1005.2,2.1,1
2006-11-03,20.6,18.1,23.0,99.0,2.2,6.7,1000.3,1003.8,0.7,1
2006-11-04,19.5,18.6,20.4,12.0,3.6,10.0,1003.8,1008.5,0.0,0
2006-11-05,19.5,18.6,20.4,13.0,2.2,8.6,1007.8,1010.7,0.0,0
